ScientificName,Ocean,latitude,longitude,DepthInMeters,ObservationYear,IndividualCount,CategoricalAbundance,Density,Condition,Temperature,Salinity,pH,pHscale
Adelogorgia phyllosclera,North Pacific,33.8728,-119.94821,86,2016,1.0,present,,Dead,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8728,-119.94821,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8728,-119.94821,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8728,-119.94821,86,2016,2.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8728,-119.94821,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8728,-119.94821,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8728,-119.94821,86,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.8728,-119.94821,86,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.8728,-119.94821,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87281,-119.94821,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87281,-119.94821,86,2016,3.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87281,-119.94821,86,2016,1.0,present,,Live,10.5,33.6,,
Eugorgia rubens,North Pacific,33.87281,-119.94821,86,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87281,-119.94821,86,2016,3.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87281,-119.94821,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87283,-119.9482,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87283,-119.9482,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87283,-119.9482,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87283,-119.9482,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87283,-119.9482,86,2016,3.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87285,-119.9482,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87285,-119.9482,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87285,-119.9482,86,2016,2.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87285,-119.9482,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87285,-119.9482,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87285,-119.9482,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87285,-119.9482,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87285,-119.9482,86,2016,4.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87285,-119.9482,86,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87287,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87287,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87287,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87287,-119.94819,86,2016,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87287,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87287,-119.94819,86,2016,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87287,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87287,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87287,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87287,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87287,-119.94819,86,2016,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87287,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87287,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87288,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87288,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87288,-119.94819,86,2016,3.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87288,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Porifera,North Pacific,33.87288,-119.94819,86,2016,1.0,present,,Dead,10.6,33.6,,
Porifera,North Pacific,33.87288,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87288,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87288,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87288,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Porifera,North Pacific,33.87288,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Porifera,North Pacific,33.87288,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Porifera,North Pacific,33.87288,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Porifera,North Pacific,33.87288,-119.94819,86,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8729,-119.94819,85,2016,10.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8729,-119.94819,85,2016,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8729,-119.94819,85,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8729,-119.94819,85,2016,1.0,present,,Live,10.6,33.6,,
Porifera,North Pacific,33.87292,-119.94819,83,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87292,-119.94819,83,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87292,-119.94819,83,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87292,-119.94819,83,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87294,-119.94818,85,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87294,-119.94818,85,2016,2.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87294,-119.94818,85,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87294,-119.94818,85,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87294,-119.94818,85,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87294,-119.94818,85,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87294,-119.94818,85,2016,15.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87294,-119.94818,85,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87294,-119.94818,85,2016,1.0,present,,Dead,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87294,-119.94818,85,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87294,-119.94818,85,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87294,-119.94818,85,2016,2.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87294,-119.94818,85,2016,3.0,present,,Dead,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87295,-119.94818,85,2016,2.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87295,-119.94818,85,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87295,-119.94818,85,2016,14.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87295,-119.94818,85,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87295,-119.94818,85,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87295,-119.94818,85,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87295,-119.94818,85,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87295,-119.94818,85,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87295,-119.94818,85,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87295,-119.94818,85,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87297,-119.94818,85,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87297,-119.94818,85,2016,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87297,-119.94818,85,2016,2.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87297,-119.94818,85,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87297,-119.94818,85,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87297,-119.94818,85,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87297,-119.94818,85,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87297,-119.94818,85,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87297,-119.94818,85,2016,10.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87297,-119.94818,85,2016,2.0,present,,Live,10.6,33.6,,
Porifera,North Pacific,33.87297,-119.94818,85,2016,1.0,present,,Dead,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87299,-119.94817,85,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87299,-119.94817,85,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87299,-119.94817,85,2016,2.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87299,-119.94817,85,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87299,-119.94817,85,2016,2.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87299,-119.94817,85,2016,1.0,present,,Dead,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87301,-119.94817,85,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87301,-119.94817,85,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87301,-119.94817,85,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87301,-119.94817,85,2016,5.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87301,-119.94817,85,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87301,-119.94817,85,2016,2.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87301,-119.94817,85,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87301,-119.94817,85,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87301,-119.94817,85,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87301,-119.94817,85,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87301,-119.94817,85,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87301,-119.94817,85,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87302,-119.94816,84,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87302,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87302,-119.94816,84,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87302,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87302,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87302,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87302,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87304,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87304,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87304,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87304,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87304,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87304,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87304,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87304,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Thenea muricata,North Pacific,33.87304,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87304,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87304,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87304,-119.94816,84,2016,2.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87304,-119.94816,84,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87304,-119.94816,84,2016,3.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87306,-119.94815,84,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87306,-119.94815,84,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87306,-119.94815,84,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87306,-119.94815,84,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87306,-119.94815,84,2016,2.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87306,-119.94815,84,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87306,-119.94815,84,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87306,-119.94815,84,2016,3.0,present,,Dead,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87308,-119.94815,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87308,-119.94815,83,2016,2.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87308,-119.94815,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87308,-119.94815,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87308,-119.94815,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87308,-119.94815,83,2016,14.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87308,-119.94815,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87308,-119.94815,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87308,-119.94815,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87308,-119.94815,83,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87308,-119.94815,83,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87308,-119.94815,83,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87308,-119.94815,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87308,-119.94815,83,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87308,-119.94815,83,2016,1.0,present,,Dead,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87308,-119.94815,83,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87308,-119.94815,83,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87308,-119.94815,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87309,-119.94814,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87309,-119.94814,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87309,-119.94814,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87309,-119.94814,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87309,-119.94814,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87309,-119.94814,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87309,-119.94814,83,2016,2.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87309,-119.94814,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87309,-119.94814,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87309,-119.94814,83,2016,3.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87309,-119.94814,83,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87309,-119.94814,83,2016,2.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87311,-119.94814,83,2016,12.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87311,-119.94814,83,2016,2.0,present,,Live,10.5,33.6,,
Thenea muricata,North Pacific,33.87311,-119.94814,83,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87311,-119.94814,83,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87311,-119.94814,83,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87311,-119.94814,83,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87311,-119.94814,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87313,-119.94813,83,2016,12.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87313,-119.94813,83,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87313,-119.94813,83,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87313,-119.94813,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87315,-119.94813,82,2016,15.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87315,-119.94813,82,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87315,-119.94813,82,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87315,-119.94813,82,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87315,-119.94813,82,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87315,-119.94813,82,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87315,-119.94813,82,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87317,-119.94813,82,2016,9.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87317,-119.94813,82,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87317,-119.94813,82,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87317,-119.94813,82,2016,1.0,present,,Dead,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87318,-119.94813,83,2016,9.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87318,-119.94813,83,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87318,-119.94813,83,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.87318,-119.94813,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8732,-119.94812,83,2016,4.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8732,-119.94812,83,2016,3.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.8732,-119.94812,83,2016,1.0,present,,Live,10.5,33.6,,
Thenea muricata,North Pacific,33.8732,-119.94812,83,2016,3.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.8732,-119.94812,83,2016,1.0,present,,Dead,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.8732,-119.94812,83,2016,1.0,present,,Live,10.5,33.6,,
Porifera,North Pacific,33.8732,-119.94812,83,2016,1.0,present,,Dead,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87322,-119.94812,83,2016,12.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87322,-119.94812,83,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87322,-119.94812,83,2016,1.0,present,,Dead,10.5,33.6,,
Porifera,North Pacific,33.87322,-119.94812,83,2016,1.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87322,-119.94812,83,2016,2.0,present,,Live,10.5,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87324,-119.94811,83,2016,4.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87324,-119.94811,83,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87326,-119.94811,83,2016,5.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87326,-119.94811,83,2016,1.0,present,,Dead,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87326,-119.94811,83,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87326,-119.94811,83,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87327,-119.9481,83,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87329,-119.9481,83,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87329,-119.9481,83,2016,1.0,present,,Live,10.6,33.6,,
Adelogorgia phyllosclera,North Pacific,33.87331,-119.9481,83,2016,1.0,present,,Live,10.6,33.6,,
Porifera,North Pacific,33.87334,-119.94808,82,2016,2.0,present,,Live,10.6,33.6,,
Porifera,North Pacific,33.87334,-119.94808,82,2016,1.0,present,,Live,10.6,33.6,,
